C,Ab/G,0.004291845493562232
C,F#m7,0.004291845493562232
C,Am7,0.02145922746781116
C,Fmaj7,0.008583690987124463
C,Am9,0.008583690987124463
C,Em7,0.02145922746781116
C,Gm7,0.008583690987124463
C,D7,0.008583690987124463
C,Gmaj7,0.012875536480686695
C,Cmaj7#11,0.004291845493562232
C,D9,0.008583690987124463
C,F7sus,0.004291845493562232
C,Am7b5,0.004291845493562232
C,C/G,0.004291845493562232
D,F7#11,0.043478260869565216
D,D,0.043478260869565216
D,D9sus,0.043478260869565216
D,D69,0.043478260869565216
D,D7sus,0.043478260869565216
D,Cm7,0.043478260869565216
D,Em7,0.043478260869565216
D,G7,0.043478260869565216
D,D6,0.17391304347826086
D,D7,0.043478260869565216
D,Gmaj7,0.043478260869565216
D,Dmaj7,0.2608695652173913
D,A7sus,0.043478260869565216
D,D#6,0.043478260869565216
D,D7#9,0.043478260869565216
E,G#m9,0.25
E,Emaj7,0.5
E,F#maj7,0.25
F,F,0.07480314960629922
F,F7#9,0.003937007874015748
F,F69,0.003937007874015748
F,B07,0.003937007874015748
F,G7,0.015748031496062992
F,Bbm9,0.003937007874015748
F,C7,0.003937007874015748
F,Bbm7,0.003937007874015748
F,Bb6,0.007874015748031496
F,Db7,0.003937007874015748
F,Eb7,0.003937007874015748
F,Gm7b5,0.003937007874015748
F,Fmaj7/A,0.003937007874015748
F,Fm,0.003937007874015748
F,E7#9,0.003937007874015748
F,Dm,0.003937007874015748
F,F13,0.007874015748031496
F,Fmaj7,0.4251968503937008
F,Bm7b5,0.007874015748031496
F,Dm6,0.007874015748031496
F,Bb13sus,0.003937007874015748
F,Dm7,0.023622047244094488
F,F6,0.1220472440944882
F,Gm7,0.11811023622047244
F,E7alt,0.003937007874015748
F,F7,0.07480314960629922
F,D6,0.003937007874015748
F,Gm9,0.003937007874015748
F,D7,0.003937007874015748
F,Fm9,0.003937007874015748
F,F7sus,0.007874015748031496
F,Bbmaj7,0.011811023622047244
F,Am7b5,0.003937007874015748
F,C7b5/Gb,0.003937007874015748
F,Em7b5,0.007874015748031496
F,Gm7/C,0.003937007874015748
G,Gm,0.00847457627118644
G,Cmaj7,0.01694915254237288
G,G,0.0423728813559322
G,F#m7b5,0.025423728813559324
G,Gsus,0.00847457627118644
G,C#m7b5,0.00847457627118644
G,G0,0.00847457627118644
G,G69,0.00847457627118644
G,G6,0.09322033898305085
G,G7,0.05084745762711865
G,C7,0.00847457627118644
G,A7,0.01694915254237288
G,Bbm6,0.00847457627118644
G,F#9b5,0.00847457627118644
G,D9sus,0.00847457627118644
G,F#m7,0.00847457627118644
G,Dm11,0.00847457627118644
G,Am7,0.11016949152542373
G,Cm7,0.00847457627118644
G,Bm7,0.00847457627118644
G,Em7,0.00847457627118644
G,Em9,0.00847457627118644
G,Gmaj9,0.00847457627118644
G,D7,0.00847457627118644
G,Gmaj7,0.4745762711864407
G,Am7b5,0.00847457627118644
G,B7#5,0.00847457627118644
G,Gmaj7/D,0.00847457627118644
Gmin,Gm7,0.4444444444444444
Gmin,Gm6,0.1111111111111111
Gmin,Bbm7,0.037037037037037035
Gmin,D7b9,0.037037037037037035
Gmin,Bbmaj7,0.037037037037037035
Gmin,Gm,0.18518518518518517
Gmin,Am7b5,0.037037037037037035
Gmin,B7alt,0.037037037037037035
Gmin,Cm7,0.037037037037037035
Gmin,Gm/maj7,0.037037037037037035
Emin,Em9,0.08333333333333333
Emin,C#m7,0.08333333333333333
Emin,Em,0.08333333333333333
Emin,F#7sus,0.08333333333333333
Emin,Em7,0.5833333333333334
Emin,Em6,0.08333333333333333
G#min,Abm7,0.5
G#min,Abm,0.5
Fmin,Fm7,0.2777777777777778
Fmin,Fm9,0.05555555555555555
Fmin,C7b9,0.027777777777777776
Fmin,Fm/maj7,0.027777777777777776
Fmin,F,0.027777777777777776
Fmin,Fm11,0.08333333333333333
Fmin,Fm,0.25
Fmin,Gbmaj7#11,0.027777777777777776
Fmin,Fm6,0.2222222222222222
Amin,Cmaj7,0.037037037037037035
Amin,Am7,0.2962962962962963
Amin,Am6,0.07407407407407407
Amin,Bm7b5,0.037037037037037035
Amin,Am,0.4074074074074074
Amin,Am9,0.037037037037037035
Amin,Bm7,0.037037037037037035
Amin,C#7alt,0.037037037037037035
Amin,Amb6,0.037037037037037035
Dmin,Gm7,0.05
Dmin,Dm7b5,0.025
Dmin,Fm7,0.025
Dmin,Gm6,0.025
Dmin,Gm9,0.025
Dmin,Bb7,0.025
Dmin,Dm,0.325
Dmin,Dm11,0.075
Dmin,Eb7,0.025
Dmin,Dm6,0.1
Dmin,Em7b5,0.025
Dmin,Dm7,0.275
Bmin,Em9,0.14285714285714285
Bmin,Gmaj7#11,0.14285714285714285
Bmin,Bm7,0.2857142857142857
Bmin,G/D,0.14285714285714285
Bmin,Bm9,0.2857142857142857
Cmin,F7#11,0.01818181818181818
Cmin,Gsus,0.01818181818181818
Cmin,C#m7b5,0.01818181818181818
Cmin,Cm,0.18181818181818182
Cmin,Cm11,0.03636363636363636
Cmin,Cm7,0.45454545454545453
Cmin,Cm6,0.10909090909090909
Cmin,Cm69,0.01818181818181818
Cmin,Cm9,0.01818181818181818
Cmin,Fm9/Bb,0.01818181818181818
Cmin,Dm7b5,0.03636363636363636
Cmin,Fm7,0.01818181818181818
Cmin,D7,0.03636363636363636
Cmin,Db7,0.01818181818181818
Ebmin,Ebm,0.09090909090909091
Ebmin,Ebm7,0.2727272727272727
Ebmin,Am7b5,0.09090909090909091
Ebmin,Em11,0.09090909090909091
Ebmin,Eb7#9,0.09090909090909091
Ebmin,Bm7,0.09090909090909091
Ebmin,Gbmaj7#11,0.09090909090909091
Ebmin,Em7,0.09090909090909091
Ebmin,Fm7b5,0.09090909090909091
C#min,C#m9,0.25
C#min,C#m7,0.25
C#min,E,0.25
C#min,C#m11,0.25
Gb,Gbmaj7,1.0
Eb,,0.004807692307692308
Eb,Ab,0.009615384615384616
Eb,Bb7sus,0.004807692307692308
Eb,Ebm6,0.004807692307692308
Eb,Ebm7,0.004807692307692308
Eb,Bbm/Eb,0.004807692307692308
Eb,Ebmaj7,0.4951923076923077
Eb,Cm,0.004807692307692308
Eb,Bb7b5b9,0.004807692307692308
Eb,Ebm,0.004807692307692308
Eb,Fm7/Bb,0.004807692307692308
Eb,C7,0.009615384615384616
Eb,Bbm7,0.004807692307692308
Eb,Eb6,0.15865384615384615
Eb,Eb7,0.019230769230769232
Eb,Bb,0.004807692307692308
Eb,Eb69,0.004807692307692308
Eb,Abmaj7,0.009615384615384616
Eb,Eb7#9,0.004807692307692308
Eb,Cm7,0.014423076923076924
Eb,Cm6,0.004807692307692308
Eb,Em7,0.004807692307692308
Eb,Dm7,0.004807692307692308
Eb,Gm7,0.004807692307692308
Eb,Dm7b5,0.009615384615384616
Eb,F7,0.009615384615384616
Eb,Fm7,0.11057692307692307
Eb,Fm9,0.004807692307692308
Eb,Abm6,0.004807692307692308
Eb,Bmaj7,0.004807692307692308
Eb,C7sus,0.004807692307692308
Eb,Am7b5,0.009615384615384616
Eb,Eb,0.04326923076923077
Db,Gbm6,0.02702702702702703
Db,Ebm7,0.02702702702702703
Db,Em7,0.02702702702702703
Db,Dm7,0.02702702702702703
Db,Ebm7b5,0.02702702702702703
Db,Fm7b5,0.02702702702702703
Db,Gm7,0.02702702702702703
Db,Dm7b5,0.02702702702702703
Db,Fm7,0.02702702702702703
Db,Bb7#5#9,0.02702702702702703
Db,B7#11,0.05405405405405406
Db,Bbm7,0.02702702702702703
Db,D7#9,0.02702702702702703
Db,Db7,0.05405405405405406
Db,Db6,0.05405405405405406
Db,Dbmaj7#11,0.02702702702702703
Db,Bbm/maj7,0.02702702702702703
Db,Gbmaj7,0.02702702702702703
Db,Eb9,0.02702702702702703
Db,Gb7,0.02702702702702703
Db,Dbmaj7,0.32432432432432434
Db,Gm7b5,0.05405405405405406
F#min,F#m,1.0
